tweet_id,favorites,retweets,user_followers,user_favourites,date_time
825535076884762624,57414,17730,8784337,146203,2017-01-29 02:44:34+00:00
825147591692263424,18518,4600,8784337,146203,2017-01-28 01:04:51+00:00
825120256414846976,0,1277,8784337,146203,2017-01-27 23:16:13+00:00
825026590719483904,6379,1277,8784337,146203,2017-01-27 17:04:02+00:00
824796380199809024,0,5560,8784337,146203,2017-01-27 01:49:15+00:00
824775126675836928,15104,3566,8784337,146203,2017-01-27 00:24:48+00:00
824663926340194305,10637,1792,8784337,146203,2017-01-26 17:02:56+00:00
824325613288833024,11963,10644,8784337,146203,2017-01-25 18:38:36+00:00
824297048279236611,15239,3919,8784337,146203,2017-01-25 16:45:05+00:00
824025158776213504,4881,605,8784337,146203,2017-01-24 22:44:42+00:00
823939628516474880,10748,2744,8785031,146204,2017-01-24 17:04:50+00:00
823719002937630720,0,11352,8784337,146203,2017-01-24 02:28:08+00:00
823699002998870016,14161,2552,8784337,146203,2017-01-24 01:08:40+00:00
823581115634085888,13189,2661,8784337,146203,2017-01-23 17:20:14+00:00
823333489516937216,707,25,8784337,146203,2017-01-23 00:56:15+00:00
823322678127919110,15922,4087,8784337,146203,2017-01-23 00:13:17+00:00
823269594223824897,0,10033,8784337,146203,2017-01-22 20:42:21+00:00
822975315408461824,17514,3499,8784337,146203,2017-01-22 01:12:59+00:00
822872901745569793,133199,43869,8784337,146203,2017-01-21 18:26:02+00:00
822859134160621569,13450,2316,8784337,146203,2017-01-21 17:31:20+00:00
822647212903690241,0,6502,8784337,146203,2017-01-21 03:29:14+00:00
822610361945911296,15013,3000,8784337,146203,2017-01-21 01:02:48+00:00
822489057087389700,18390,6502,8784337,146203,2017-01-20 17:00:46+00:00
822462944365645825,28407,14532,8784337,146203,2017-01-20 15:17:01+00:00
822244816520155136,35413,10033,8784337,146203,2017-01-20 00:50:15+00:00
822163064745328640,0,4849,8784337,146203,2017-01-19 19:25:24+00:00
821886076407029760,11472,2351,8784337,146203,2017-01-19 01:04:45+00:00
821813639212650496,0,3403,8784337,146203,2017-01-18 20:16:54+00:00
821765923262631936,8530,1679,8784337,146203,2017-01-18 17:07:18+00:00
821522889702862852,8145,1796,8785031,146204,2017-01-18 01:01:34+00:00
821421320206483457,0,5683,8784337,146203,2017-01-17 18:17:58+00:00
821407182352777218,11942,4413,8784337,146203,2017-01-17 17:21:47+00:00
821153421864615936,259,10,8784337,146203,2017-01-17 00:33:26+00:00
821149554670182400,8766,2023,8784337,146203,2017-01-17 00:18:04+00:00
821107785811234820,9734,2166,8784337,146203,2017-01-16 21:32:06+00:00
821044531881721856,12833,2317,8784337,146203,2017-01-16 17:20:45+00:00
820837357901512704,0,6841,8784337,146203,2017-01-16 03:37:31+00:00
820749716845686786,32012,10055,8784337,146203,2017-01-15 21:49:15+00:00
820690176645140481,12382,3283,8784337,146203,2017-01-15 17:52:40+00:00
820494788566847489,0,572,8784337,146203,2017-01-15 04:56:16+00:00
820446719150292993,0,2608,8784337,146203,2017-01-15 01:45:15+00:00
820314633777061888,3393,572,8784337,146203,2017-01-14 17:00:24+00:00
820078625395449857,20106,6400,8784337,146203,2017-01-14 01:22:35+00:00
820013781606658049,0,1195,8784337,146203,2017-01-13 21:04:55+00:00
819952236453363712,5412,1195,8784337,146203,2017-01-13 17:00:21+00:00
819924195358416896,13081,4946,8784337,146203,2017-01-13 15:08:56+00:00
819711362133872643,13596,3169,8784337,146203,2017-01-13 01:03:12+00:00
819588359383371776,9778,2020,8784337,146203,2017-01-12 16:54:26+00:00
819347104292290561,7325,1227,8784337,146203,2017-01-12 00:55:47+00:00
819238181065359361,2302,413,8784337,146203,2017-01-11 17:42:57+00:00
819227688460238848,23429,6841,8784337,146203,2017-01-11 17:01:16+00:00
819015337530290176,0,37443,8784337,146203,2017-01-11 02:57:27+00:00
819015331746349057,0,19264,8784337,146203,2017-01-11 02:57:26+00:00
819006400881917954,45949,19264,8784337,146203,2017-01-11 02:21:57+00:00
819004803107983360,88176,37443,8784337,146203,2017-01-11 02:15:36+00:00
818646164899774465,0,21369,8784337,146203,2017-01-10 02:30:30+00:00
818627210458333184,22755,7666,8784337,146203,2017-01-10 01:15:10+00:00
818614493328580609,9994,2610,8784337,146203,2017-01-10 00:24:38+00:00
818588835076603904,0,6261,8784337,146203,2017-01-09 22:42:41+00:00
818536468981415936,11070,2504,8784337,146203,2017-01-09 19:14:36+00:00
818307523543449600,0,8241,8784337,146203,2017-01-09 04:04:51+00:00
818259473185828864,11198,2312,8784337,146203,2017-01-09 00:53:55+00:00
818145370475810820,12492,2617,8784337,146203,2017-01-08 17:20:31+00:00
817908911860748288,4939,818,8784337,146203,2017-01-08 01:40:55+00:00
817827839487737858,52505,27536,8784337,146203,2017-01-07 20:18:46+00:00
817777686764523521,10914,2741,8784337,146203,2017-01-07 16:59:28+00:00
817536400337801217,11963,3020,8784337,146203,2017-01-07 01:00:41+00:00
817502432452313088,0,3455,8784337,146203,2017-01-06 22:45:43+00:00
817423860136083457,34408,14993,8784337,146203,2017-01-06 17:33:29+00:00
817415592588222464,5695,970,8784337,146203,2017-01-06 17:00:38+00:00
817181837579653120,0,8618,8784337,146203,2017-01-06 01:31:47+00:00
817171292965273600,8922,2061,8784337,146203,2017-01-06 00:49:53+00:00
817120970343411712,12410,2649,8784337,146203,2017-01-05 21:29:55+00:00
817056546584727552,8736,1675,8784337,146203,2017-01-05 17:13:55+00:00
816829038950027264,0,4796,8784337,146203,2017-01-05 02:09:53+00:00
816816676327063552,10193,2077,8784337,146203,2017-01-05 01:20:46+00:00
816697700272001025,9967,2235,8784337,146203,2017-01-04 17:27:59+00:00
816450570814898180,30985,8241,8784337,146203,2017-01-04 01:05:59+00:00
816336735214911488,8745,1980,8784337,146203,2017-01-03 17:33:39+00:00
816091915477250048,9083,2184,8784337,146203,2017-01-03 01:20:49+00:00
816062466425819140,0,1042,8784337,146203,2017-01-02 23:23:48+00:00
816014286006976512,0,5381,8784337,146203,2017-01-02 20:12:21+00:00
815990720817401858,5038,1042,8784337,146203,2017-01-02 18:38:42+00:00
815966073409433600,22791,8618,8784337,146203,2017-01-02 17:00:46+00:00
815745968457060357,0,4217,8784337,146203,2017-01-02 02:26:09+00:00
815736392542261248,10020,2313,8784337,146203,2017-01-02 01:48:06+00:00
815639385530101762,8365,1681,8784337,146203,2017-01-01 19:22:38+00:00
815390420867969024,10550,3879,8784337,146203,2017-01-01 02:53:20+00:00
814986499976527872,7784,1300,8784337,146203,2016-12-31 00:08:17+00:00
814638523311648768,11471,2753,8784337,146203,2016-12-30 01:05:33+00:00
814578408554463233,0,5954,8784337,146203,2016-12-29 21:06:41+00:00
814530161257443328,8813,1905,8784337,146203,2016-12-29 17:54:58+00:00
814153002265309185,29294,8860,8784337,146203,2016-12-28 16:56:16+00:00
813944609378369540,0,3245,8784337,146203,2016-12-28 03:08:11+00:00
813910438903693312,9468,1905,8784337,146203,2016-12-28 00:52:25+00:00
813812741911748608,37081,14261,8784337,146203,2016-12-27 18:24:12+00:00
813800681631023104,8475,1801,8784337,146203,2016-12-27 17:36:16+00:00
813217897535406080,18993,7443,8784337,146203,2016-12-26 03:00:30+00:00
813202720496779264,9411,1843,8784337,146203,2016-12-26 02:00:11+00:00
813187593374461952,20256,4459,8784337,146203,2016-12-26 01:00:05+00:00
813172488309972993,9447,1967,8784337,146203,2016-12-26 00:00:03+00:00
813157409116065792,7918,2261,8784337,146203,2016-12-25 23:00:08+00:00
813142292504645637,8635,2434,8784337,146203,2016-12-25 22:00:04+00:00
813130366689148928,4563,457,8784337,146203,2016-12-25 21:12:41+00:00
813127251579564032,12073,3195,8785031,146204,2016-12-25 21:00:18+00:00
813112105746448384,10509,2801,8784337,146203,2016-12-25 20:00:07+00:00
813096984823349248,10764,3693,8784337,146203,2016-12-25 19:00:02+00:00
813081950185472002,10077,2834,8784337,146203,2016-12-25 18:00:17+00:00
813066809284972545,8108,1996,8784337,146203,2016-12-25 17:00:08+00:00
813051746834595840,21385,7519,8784337,146203,2016-12-25 16:00:16+00:00
812781120811126785,7723,1948,8784337,146203,2016-12-24 22:04:54+00:00
812709060537683968,6750,1464,8784337,146203,2016-12-24 17:18:34+00:00
812503143955202048,6195,1246,8784337,146203,2016-12-24 03:40:19+00:00
812466873996607488,8123,1979,8784337,146203,2016-12-24 01:16:12+00:00
812372279581671427,13924,3739,8784337,146203,2016-12-23 19:00:19+00:00
811985624773361665,7401,1432,8784337,146203,2016-12-22 17:23:53+00:00
811744202451197953,7690,1636,8784337,146203,2016-12-22 01:24:33+00:00
811647686436880384,5721,760,8784337,146203,2016-12-21 19:01:02+00:00
811627233043480576,13021,3151,8784337,146203,2016-12-21 17:39:46+00:00
811386762094317568,21345,6516,8784337,146203,2016-12-21 01:44:13+00:00
810984652412424192,5449,1468,8784337,146203,2016-12-19 23:06:23+00:00
810896069567610880,9202,1809,8784337,146203,2016-12-19 17:14:23+00:00
810657578271330305,11199,2709,8784337,146203,2016-12-19 01:26:42+00:00
810284430598270976,35998,11552,8784337,146203,2016-12-18 00:43:57+00:00
810254108431155201,15009,3445,8784337,146203,2016-12-17 22:43:27+00:00
809920764300447744,15840,4031,8784337,146203,2016-12-17 00:38:52+00:00
809808892968534016,0,5012,8784337,146203,2016-12-16 17:14:20+00:00
809448704142938112,7078,1499,8784337,146203,2016-12-15 17:23:04+00:00
809220051211603969,20333,5726,8784337,146203,2016-12-15 02:14:29+00:00
809084759137812480,13517,3608,8784337,146203,2016-12-14 17:16:53+00:00
808838249661788160,10321,3114,8784337,146203,2016-12-14 00:57:20+00:00
808733504066486276,8066,2217,8784337,146203,2016-12-13 18:01:07+00:00
808501579447930884,11527,2670,8784337,146203,2016-12-13 02:39:32+00:00
808344865868283904,43472,21369,8784337,146203,2016-12-12 16:16:49+00:00
808134635716833280,0,6071,8784337,146203,2016-12-12 02:21:26+00:00
808106460588765185,8970,2254,8784337,146203,2016-12-12 00:29:28+00:00
808001312164028416,12787,3614,8784337,146203,2016-12-11 17:31:39+00:00
807621403335917568,14880,3713,8784337,146203,2016-12-10 16:22:02+00:00
807106840509214720,120829,56769,8784337,146203,2016-12-09 06:17:20+00:00
807059379405148160,0,7518,8784337,146203,2016-12-09 03:08:45+00:00
807010152071229440,13340,3951,8784337,146203,2016-12-08 23:53:08+00:00
806629075125202948,76328,35504,8784337,146203,2016-12-07 22:38:52+00:00
806620845233815552,0,5665,8784337,146203,2016-12-07 22:06:10+00:00
806576416489959424,4997,1991,8784337,146203,2016-12-07 19:09:37+00:00
806542213899489280,10440,2409,8784337,146203,2016-12-07 16:53:43+00:00
806242860592926720,0,11912,8784337,146203,2016-12-06 21:04:11+00:00
806219024703037440,6569,1219,8784337,146203,2016-12-06 19:29:28+00:00
805958939288408065,0,5495,8784337,146203,2016-12-06 02:15:59+00:00
805932879469572096,8450,1963,8784337,146203,2016-12-06 00:32:26+00:00
805826884734976000,6708,1874,8784337,146203,2016-12-05 17:31:15+00:00
805823200554876929,0,8226,8784337,146203,2016-12-05 17:16:37+00:00
805520635690676224,5873,1698,8784337,146203,2016-12-04 21:14:20+00:00
805487436403003392,8974,2577,8784337,146203,2016-12-04 19:02:24+00:00
805207613751304193,7991,1756,8784337,146203,2016-12-04 00:30:29+00:00
804738756058218496,13984,3909,8784337,146203,2016-12-02 17:27:25+00:00
804475857670639616,6269,2065,8784337,146203,2016-12-02 00:02:45+00:00
804413760345620481,0,3308,8784337,146203,2016-12-01 19:56:00+00:00
804026241225523202,45457,16553,8784337,146203,2016-11-30 18:16:08+00:00
803773340896923648,10276,2811,8784337,146203,2016-11-30 01:31:12+00:00
803692223237865472,0,7604,8784337,146203,2016-11-29 20:08:52+00:00
803638050916102144,11178,4233,8784337,146203,2016-11-29 16:33:36+00:00
803380650405482500,7939,1908,8784337,146203,2016-11-28 23:30:47+00:00
803321560782307329,0,5451,8784337,146203,2016-11-28 19:35:59+00:00
803276597545603072,10242,2515,8784337,146203,2016-11-28 16:37:19+00:00
802952499103731712,9208,2060,8784337,146203,2016-11-27 19:09:28+00:00
802624713319034886,0,2983,8784337,146203,2016-11-26 21:26:58+00:00
802600418706604034,7258,1506,8784337,146203,2016-11-26 19:50:26+00:00
802572683846291456,9118,2572,8784337,146203,2016-11-26 18:00:13+00:00
802323869084381190,16568,5978,8784337,146203,2016-11-26 01:31:31+00:00
802265048156610565,6916,1412,8784337,146203,2016-11-25 21:37:47+00:00
802239329049477120,9269,2687,8784337,146203,2016-11-25 19:55:35+00:00
802185808107208704,0,279,8784337,146203,2016-11-25 16:22:55+00:00
801958328846974976,7911,1752,8784337,146203,2016-11-25 01:18:59+00:00
801854953262350336,1816,243,8784337,146203,2016-11-24 18:28:13+00:00
801538201127157760,8399,2117,8784337,146203,2016-11-23 21:29:33+00:00
801285448605831168,6194,845,8784337,146203,2016-11-23 04:45:12+00:00
801167903437357056,25009,6071,8784337,146203,2016-11-22 20:58:07+00:00
801127390143516673,0,4044,8784337,146203,2016-11-22 18:17:08+00:00
801115127852503040,8244,2154,8784337,146203,2016-11-22 17:28:25+00:00
800859414831898624,697,98,8784337,146203,2016-11-22 00:32:18+00:00
800855607700029440,0,1648,8784337,146203,2016-11-22 00:17:10+00:00
800751577355128832,10777,2866,8784337,146203,2016-11-21 17:23:47+00:00
800513324630806528,13412,3061,8784337,146203,2016-11-21 01:37:04+00:00
800459316964663297,9703,2224,8784337,146203,2016-11-20 22:02:27+00:00
800443802682937345,0,4424,8784337,146203,2016-11-20 21:00:48+00:00
800388270626521089,11392,2876,8784337,146203,2016-11-20 17:20:08+00:00
800188575492947969,0,4037,8784337,146203,2016-11-20 04:06:37+00:00
800141422401830912,15613,2608,8784337,146203,2016-11-20 00:59:15+00:00
800018252395122689,28975,13492,8784337,146203,2016-11-19 16:49:49+00:00
799774291445383169,0,4808,8784337,146203,2016-11-19 00:40:24+00:00
799757965289017345,8572,2219,8784337,146203,2016-11-18 23:35:32+00:00
799422933579902976,8221,1972,8784337,146203,2016-11-18 01:24:14+00:00
799308762079035393,0,5607,8784337,146203,2016-11-17 17:50:33+00:00
799297110730567681,10099,2831,8784337,146203,2016-11-17 17:04:16+00:00
799063482566066176,8233,2520,8784337,146203,2016-11-17 01:35:54+00:00
798933969379225600,13376,4578,8784337,146203,2016-11-16 17:01:16+00:00
798925684722855936,7650,1478,8784337,146203,2016-11-16 16:28:21+00:00
798705661114773508,0,6804,8784337,146203,2016-11-16 01:54:03+00:00
798701998996647937,0,7980,8784337,146203,2016-11-16 01:39:30+00:00
798697898615730177,0,6658,8784337,146203,2016-11-16 01:23:12+00:00
798694562394996736,0,5082,8784337,146203,2016-11-16 01:09:57+00:00
798686750113755136,0,2389,8784337,146203,2016-11-16 00:38:54+00:00
798682547630837760,0,4832,8784337,146203,2016-11-16 00:22:12+00:00
798673117451325440,0,5678,8784337,146203,2016-11-15 23:44:44+00:00
798665375516884993,0,4009,8784337,146203,2016-11-15 23:13:58+00:00
798644042770751489,0,1899,8784337,146203,2016-11-15 21:49:12+00:00
798628517273620480,0,2022,8784337,146203,2016-11-15 20:47:30+00:00
798585098161549313,0,5859,8784337,146203,2016-11-15 17:54:59+00:00
798576900688019456,0,5992,8784337,146203,2016-11-15 17:22:24+00:00
798340744599797760,0,3429,8784337,146203,2016-11-15 01:44:00+00:00
798209839306514432,10647,2621,8784337,146203,2016-11-14 17:03:50+00:00
797971864723324932,11868,3182,8784337,146203,2016-11-14 01:18:12+00:00
797545162159308800,14861,4991,8784337,146203,2016-11-12 21:02:38+00:00
797236660651966464,20371,6752,8784337,146203,2016-11-12 00:36:46+00:00
797165961484890113,228,26,8784337,146203,2016-11-11 19:55:50+00:00
796904159865868288,0,9141,8784337,146203,2016-11-11 02:35:32+00:00
796865951799083009,7850,1960,8784337,146203,2016-11-11 00:03:42+00:00
796759840936919040,12095,3120,8784337,146203,2016-11-10 17:02:03+00:00
796563435802726400,0,7446,8784337,146203,2016-11-10 04:01:37+00:00
796484825502875648,7737,1805,8784337,146203,2016-11-09 22:49:15+00:00
796387464403357696,11238,4251,8784337,146203,2016-11-09 16:22:22+00:00
796177847564038144,0,14634,8784337,146203,2016-11-09 02:29:25+00:00
796149749086875649,32957,14634,8784337,146203,2016-11-09 00:37:46+00:00
796125600683540480,5071,1855,8784337,146203,2016-11-08 23:01:49+00:00
796116448414461957,9308,2475,8784337,146203,2016-11-08 22:25:27+00:00
796080075804475393,8643,2370,8784337,146203,2016-11-08 20:00:55+00:00
796031486298386433,11044,3801,8784337,146203,2016-11-08 16:47:50+00:00
795464331001561088,50736,24240,8784338,146203,2016-11-07 03:14:10+00:00
795400264262053889,10284,2949,8784337,146203,2016-11-06 22:59:35+00:00
795076730285391872,16549,5560,8784337,146203,2016-11-06 01:33:58+00:00
794983741416415232,0,3459,8784337,146203,2016-11-05 19:24:28+00:00
794926597468000259,10475,2365,8784337,146203,2016-11-05 15:37:24+00:00
794355576146903043,0,10557,8784337,146203,2016-11-04 01:48:22+00:00
794332329137291264,9786,2740,8784337,146203,2016-11-04 00:15:59+00:00
794205286408003585,9418,3397,8784337,146203,2016-11-03 15:51:10+00:00
793962221541933056,17198,5012,8784337,146203,2016-11-02 23:45:19+00:00
793845145112371200,9427,1915,8784337,146203,2016-11-02 16:00:06+00:00
793614319594401792,0,3214,8784337,146203,2016-11-02 00:42:53+00:00
793601777308463104,8156,1668,8784337,146203,2016-11-01 23:53:02+00:00
793500921481273345,10907,2433,8784337,146203,2016-11-01 17:12:16+00:00
793286476301799424,25147,9396,8784337,146203,2016-11-01 03:00:09+00:00
793271401113350145,8885,2453,8784337,146203,2016-11-01 02:00:14+00:00
793256262322548741,20396,8549,8784337,146203,2016-11-01 01:00:05+00:00
793241302385262592,10749,3377,8784337,146203,2016-11-01 00:00:38+00:00
793226087023144960,10050,2940,8784337,146203,2016-10-31 23:00:11+00:00
793210959003287553,9120,2868,8784337,146203,2016-10-31 22:00:04+00:00
793195938047070209,15625,5769,8784337,146203,2016-10-31 21:00:23+00:00
793180763617361921,7091,2049,8784337,146203,2016-10-31 20:00:05+00:00
793165685325201412,9624,2853,8784337,146203,2016-10-31 19:00:10+00:00
793150605191548928,6321,1743,8784337,146203,2016-10-31 18:00:14+00:00
793135492858580992,6572,2555,8784337,146203,2016-10-31 17:00:11+00:00
793120401413079041,12951,4015,8784337,146203,2016-10-31 16:00:13+00:00
792913359805018113,14646,4075,8784337,146203,2016-10-31 02:17:31+00:00
792883833364439040,11551,4370,8784337,146203,2016-10-31 00:20:11+00:00
792773781206999040,7512,1717,8784338,146203,2016-10-30 17:02:53+00:00
792394556390137856,13745,4398,8784338,146203,2016-10-29 15:55:58+00:00
792050063153438720,7305,1848,8784338,146203,2016-10-28 17:07:05+00:00
791821351946420224,0,21598,8784338,146203,2016-10-28 01:58:16+00:00
791784077045166082,0,9823,8784338,146203,2016-10-27 23:30:09+00:00
791780927877898241,0,3909,8784338,146203,2016-10-27 23:17:38+00:00
791774931465953280,46100,22744,8784338,146203,2016-10-27 22:53:48+00:00
791672322847637504,12002,3214,8784338,146203,2016-10-27 16:06:04+00:00
791406955684368384,13416,4217,8784338,146203,2016-10-26 22:31:36+00:00
791312159183634433,8968,2596,8784338,146203,2016-10-26 16:14:55+00:00
791026214425268224,0,4199,8784338,146203,2016-10-25 21:18:40+00:00
790987426131050500,10039,2182,8784338,146203,2016-10-25 18:44:32+00:00
790946055508652032,16998,4796,8784338,146203,2016-10-25 16:00:09+00:00
790723298204217344,0,2365,8784338,146203,2016-10-25 01:14:59+00:00
790698755171364864,8398,1972,8784338,146203,2016-10-24 23:37:28+00:00
790581949425475584,21086,7333,8784338,146203,2016-10-24 15:53:19+00:00
790337589677002753,7997,1924,8784338,146203,2016-10-23 23:42:19+00:00
790277117346975746,12818,3245,8784338,146203,2016-10-23 19:42:02+00:00
790227638568808452,0,3656,8784338,146203,2016-10-23 16:25:25+00:00
789986466051088384,9451,2365,8784338,146203,2016-10-23 00:27:05+00:00
789960241177853952,0,4213,8784338,146203,2016-10-22 22:42:52+00:00
789903600034189313,10564,4224,8784338,146203,2016-10-22 18:57:48+00:00
789628658055020548,7652,1814,8784338,146203,2016-10-22 00:45:17+00:00
789599242079838210,6900,1972,8784338,146203,2016-10-21 22:48:24+00:00
789530877013393408,11978,3459,8784338,146203,2016-10-21 18:16:44+00:00
789314372632018944,8829,2349,8784338,146203,2016-10-21 03:56:25+00:00
789280767834746880,0,5061,8784338,146203,2016-10-21 01:42:53+00:00
789268448748703744,9291,2665,8784338,146203,2016-10-21 00:53:56+00:00
789137962068021249,9912,2865,8784337,146203,2016-10-20 16:15:26+00:00
788908386943430656,27989,12755,8784337,146203,2016-10-20 01:03:11+00:00
788765914992902144,27909,10557,8784337,146203,2016-10-19 15:37:03+00:00
788552643979468800,0,7350,8784337,146203,2016-10-19 01:29:35+00:00
788412144018661376,15862,5392,8784337,146203,2016-10-18 16:11:17+00:00
788178268662984705,7369,2143,8784337,146203,2016-10-18 00:41:57+00:00
788150585577050112,6243,1315,8784337,146203,2016-10-17 22:51:57+00:00
788070120937619456,0,3503,8784337,146203,2016-10-17 17:32:13+00:00
788039637453406209,6249,1351,8784337,146203,2016-10-17 15:31:05+00:00
787810552592695296,8805,3119,8784337,146203,2016-10-17 00:20:47+00:00
787717603741622272,10461,2847,8784337,146203,2016-10-16 18:11:26+00:00
787397959788929025,11094,2904,8784337,146203,2016-10-15 21:01:17+00:00
787322443945877504,7939,1780,8784337,146203,2016-10-15 16:01:13+00:00
787111942498508800,0,6893,8784337,146203,2016-10-15 02:04:45+00:00
786963064373534720,27150,8147,8784337,146203,2016-10-14 16:13:10+00:00
786729988674449408,0,2470,8784337,146203,2016-10-14 00:47:00+00:00
786709082849828864,18619,6240,8784337,146203,2016-10-13 23:23:56+00:00
786664955043049472,10809,2612,8784337,146203,2016-10-13 20:28:35+00:00
786595970293370880,9616,3180,8784337,146203,2016-10-13 15:54:28+00:00
786363235746385920,11099,3587,8784337,146203,2016-10-13 00:29:39+00:00
786286427768250368,8126,2909,8784337,146203,2016-10-12 19:24:27+00:00
786233965241827333,15567,4849,8784337,146203,2016-10-12 15:55:59+00:00
786051337297522688,1451,159,8784337,146203,2016-10-12 03:50:17+00:00
786036967502913536,0,7172,8784337,146203,2016-10-12 02:53:11+00:00
785927819176054784,11612,3250,8784337,146203,2016-10-11 19:39:28+00:00
785872687017132033,6821,1859,8784337,146203,2016-10-11 16:00:24+00:00
785639753186217984,7984,2282,8784337,146203,2016-10-11 00:34:48+00:00
785533386513321988,9282,2037,8784337,146203,2016-10-10 17:32:08+00:00
785515384317313025,6227,1285,8784337,146203,2016-10-10 16:20:36+00:00
785264754247995392,7403,1676,8784337,146203,2016-10-09 23:44:41+00:00
785170936622350336,12273,4935,8784337,146203,2016-10-09 17:31:53+00:00
784826020293709826,10310,3308,8784337,146203,2016-10-08 18:41:19+00:00
784517518371221505,9143,2590,8784337,146203,2016-10-07 22:15:26+00:00
784431430411685888,5802,1296,8784337,146203,2016-10-07 16:33:21+00:00
784183165795655680,20468,8226,8784337,146203,2016-10-07 00:06:50+00:00
784057939640352768,30324,11352,8784337,146203,2016-10-06 15:49:14+00:00
783839966405230592,30577,10987,8784337,146203,2016-10-06 01:23:05+00:00
783821107061198850,7492,2010,8784337,146203,2016-10-06 00:08:09+00:00
783695101801398276,10661,3280,8784337,146203,2016-10-05 15:47:27+00:00
783466772167098368,8611,2290,8784337,146203,2016-10-05 00:40:09+00:00
783391753726550016,17181,5595,8784337,146203,2016-10-04 19:42:03+00:00
783347506784731136,0,5660,8784337,146203,2016-10-04 16:46:14+00:00
783334639985389568,29676,11912,8784337,146203,2016-10-04 15:55:06+00:00
783085703974514689,8298,2243,8784337,146203,2016-10-03 23:25:55+00:00
782969140009107456,24546,7518,8784337,146203,2016-10-03 15:42:44+00:00
782747134529531904,7612,1438,8784337,146203,2016-10-03 01:00:34+00:00
782722598790725632,17590,5495,8784337,146203,2016-10-02 23:23:04+00:00
782598640137187329,7935,1911,8784337,146203,2016-10-02 15:10:30+00:00
782305867769217024,16941,5683,8784337,146203,2016-10-01 19:47:08+00:00
782021823840026624,0,6329,8784337,146203,2016-10-01 00:58:26+00:00
781955203444699136,11315,3440,8784337,146203,2016-09-30 20:33:43+00:00
781661882474196992,10608,2776,8784337,146203,2016-09-30 01:08:10+00:00
781655249211752448,4063,1147,8784337,146203,2016-09-30 00:41:48+00:00
781524693396357120,21088,5665,8784337,146203,2016-09-29 16:03:01+00:00
781308096455073793,7263,2593,8784337,146203,2016-09-29 01:42:20+00:00
781251288990355457,8568,2117,8784337,146203,2016-09-28 21:56:36+00:00
781163403222056960,9968,2786,8784337,146203,2016-09-28 16:07:23+00:00
780931614150983680,22006,7446,8784337,146203,2016-09-28 00:46:20+00:00
780858289093574656,7308,2046,8784337,146203,2016-09-27 19:54:58+00:00
780800785462489090,5580,1326,8784337,146203,2016-09-27 16:06:28+00:00
780601303617732608,12313,3403,8784337,146203,2016-09-27 02:53:48+00:00
780543529827336192,6406,1770,8784337,146203,2016-09-26 23:04:13+00:00
780496263422808064,0,3767,8784337,146203,2016-09-26 19:56:24+00:00
780476555013349377,0,115,8784337,146203,2016-09-26 18:38:05+00:00
780459368902959104,5377,1096,8784337,146203,2016-09-26 17:29:48+00:00
780192070812196864,8845,2285,8784337,146203,2016-09-25 23:47:39+00:00
780092040432480260,0,2336,8784337,146203,2016-09-25 17:10:10+00:00
780074436359819264,12386,5058,8784337,146203,2016-09-25 16:00:13+00:00
779834332596887552,19211,7172,8784337,146203,2016-09-25 00:06:08+00:00
779377524342161408,8943,3164,8784337,146203,2016-09-23 17:50:56+00:00
779124354206535695,0,18633,8784337,146203,2016-09-23 01:04:56+00:00
779056095788752897,15011,4602,8784337,146203,2016-09-22 20:33:42+00:00
778990705243029504,20292,7334,8784337,146203,2016-09-22 16:13:51+00:00
778774459159379968,0,10067,8784337,146203,2016-09-22 01:54:34+00:00
778764940568104960,881,366,8784337,146203,2016-09-22 01:16:45+00:00
778748913645780993,6995,1337,8784337,146203,2016-09-22 00:13:04+00:00
778650543019483137,5860,1528,8784337,146203,2016-09-21 17:42:10+00:00
778624900596654080,4711,1025,8784337,146203,2016-09-21 16:00:17+00:00
778408200802557953,13825,4405,8784337,146203,2016-09-21 01:39:11+00:00
778396591732486144,0,12448,8784337,146203,2016-09-21 00:53:04+00:00
778383385161035776,5929,1120,8784337,146203,2016-09-21 00:00:35+00:00
778286810187399168,10538,3356,8784337,146203,2016-09-20 17:36:50+00:00
778039087836069888,8631,2687,8784337,146203,2016-09-20 01:12:28+00:00
778027034220126208,6650,1641,8784337,146203,2016-09-20 00:24:34+00:00
777953400541634568,0,3582,8784337,146203,2016-09-19 19:31:59+00:00
777885040357281792,6447,1651,8784337,146203,2016-09-19 15:00:20+00:00
777684233540206592,11408,2983,8784337,146203,2016-09-19 01:42:24+00:00
777641927919427584,0,4300,8784337,146203,2016-09-18 22:54:18+00:00
777621514455814149,8884,2538,8784337,146203,2016-09-18 21:33:11+00:00
777189768882946048,14480,4369,8784337,146203,2016-09-17 16:57:35+00:00
776819012571455488,0,13906,8784337,146203,2016-09-16 16:24:19+00:00
776813020089548800,4943,1231,8784337,146203,2016-09-16 16:00:31+00:00
776477788987613185,8951,2827,8784337,146203,2016-09-15 17:48:25+00:00
776249906839351296,0,9280,8784336,146203,2016-09-15 02:42:54+00:00
776218204058357768,30344,16108,8784336,146203,2016-09-15 00:36:55+00:00
776201521193218049,9758,2548,8784336,146203,2016-09-14 23:30:38+00:00
776113305656188928,11938,4424,8784336,146203,2016-09-14 17:40:06+00:00
776088319444877312,1863,153,8784336,146203,2016-09-14 16:00:49+00:00
